19,001,960100,2791,+41.465710,-094.478473
19,001,960200,1844,+41.234530,-094.467449
19,001,960300,3047,+41.300353,-094.486875
19,003,950100,1742,+41.038826,-094.649007
19,003,950200,2287,+40.982218,-094.755776
19,005,960100,2130,+43.349196,-091.237311
19,005,960200,2591,+43.392120,-091.440504
19,005,960300,4088,+43.270187,-091.479265
19,005,960400,2343,+43.176877,-091.280586
19,005,960500,3178,+43.127379,-091.539016
19,007,950100,2587,+40.789085,-092.749178
19,007,950200,1868,+40.804340,-092.950383
19,007,950300,3055,+40.739400,-092.874191
19,007,950400,3025,+40.723115,-092.871466
19,007,950500,2352,+40.656507,-092.915377
19,009,070100,2056,+41.715501,-094.959407
19,009,070200,2332,+41.720072,-094.927754
19,009,070300,1731,+41.572639,-094.881586
19,011,960100,3012,+42.225406,-091.906901
19,011,960200,3251,+42.128891,-092.139015
19,011,960300,5410,+42.164138,-092.024470
19,011,960400,3270,+42.108030,-091.898848
19,011,960500,5760,+41.954195,-091.892885
19,011,960600,2643,+41.934113,-092.131463
19,011,960700,2730,+41.897887,-092.274826
19,013,000100,2011,+42.502462,-092.337592
19,013,000200,3057,+42.486689,-092.342600
19,013,000300,3104,+42.491671,-092.351710
19,013,000400,1566,+42.500986,-092.371003
19,013,000500,1717,+42.513266,-092.346951
19,013,000700,1518,+42.497158,-092.324889
19,013,000800,4028,+42.491529,-092.303941
19,013,000900,1764,+42.472100,-092.330044
19,013,001000,3626,+42.476724,-092.330835
19,013,001100,2847,+42.480768,-092.346591
19,013,001200,2321,+42.473224,-092.345980
19,013,001301,4142,+42.463325,-092.346293
19,013,001302,3632,+42.464099,-092.366998
19,013,001400,4557,+42.480725,-092.363739
19,013,001501,3120,+42.470150,-092.384216
19,013,001502,4165,+42.494920,-092.391068
19,013,001503,3845,+42.508598,-092.392043
19,013,001600,2761,+42.523356,-092.368087
19,013,001701,2147,+42.516541,-092.336353
19,013,001702,2467,+42.527939,-092.342992
19,013,001800,1506,+42.509213,-092.325622
19,013,001900,2181,+42.502350,-092.308297
19,013,002000,5395,+42.467315,-092.279672
19,013,002200,4202,+42.532997,-092.453490
19,013,002301,2248,+42.520038,-092.443353
19,013,002303,5142,+42.514667,-092.460570
19,013,002304,2749,+42.521821,-092.456930
19,013,002400,4078,+42.516701,-092.420637
19,013,002500,5719,+42.504425,-092.429682
19,013,002601,4311,+42.492386,-092.449025
19,013,002603,10029,+42.529997,-092.483248
19,013,002604,4154,+42.578506,-092.424425
19,013,002700,3888,+42.476212,-092.232485
19,013,002800,3010,+42.513340,-092.141216
19,013,002901,1366,+42.444984,-092.285306
19,013,002902,3900,+42.344451,-092.220254
19,013,003001,5022,+42.437460,-092.341700
19,013,003002,3795,+42.396764,-092.440079
19,015,020100,2913,+42.095541,-093.828540
19,015,020200,3900,+42.071175,-093.879714
19,015,020300,6153,+42.054360,-093.875584
19,015,020400,2554,+42.058904,-093.902452
19,015,020500,4687,+41.909034,-093.819943
19,015,020600,2283,+41.922662,-093.982577
19,015,020700,3816,+42.067891,-094.028633
19,017,004000,2690,+42.729232,-092.483609
19,017,004100,3515,+42.735020,-092.467771
19,017,004200,3909,+42.719622,-092.479216
19,017,004300,1892,+42.695483,-092.223520
19,017,004400,2824,+42.789175,-092.331484
19,017,004500,2512,+42.846212,-092.341968
19,017,004600,4876,+42.668742,-092.391572
19,017,004700,2058,+42.849992,-092.099216
19,019,950100,2492,+42.543006,-091.717843
19,019,950200,4054,+42.598184,-091.965460
19,019,950300,3276,+42.487478,-092.051637
19,019,950400,2705,+42.467067,-091.906848
19,019,950500,3956,+42.471558,-091.883134
19,019,950600,4475,+42.380235,-091.846880
19,021,960100,1570,+42.811707,-094.987096
19,021,960200,1936,+42.858846,-095.199674
19,021,960300,1940,+42.633050,-095.025502
19,021,960400,6345,+42.641357,-095.189364
19,021,960500,4944,+42.645757,-095.213128
19,021,960600,3525,+42.661666,-095.284969
19,023,070100,3260,+42.781858,-092.673905
19,023,070200,1971,+42.736637,-092.958320
19,023,070300,2825,+42.827191,-092.808537
19,023,070400,3824,+42.582781,-092.814843
19,023,070500,2987,+42.653777,-092.600509
19,025,950100,2369,+42.522578,-094.549205
19,025,950200,3107,+42.447064,-094.674594
19,025,950300,1796,+42.324997,-094.486430
19,025,950400,2398,+42.274752,-094.740536
19,027,960100,3882,+42.084498,-094.779706
19,027,960200,2400,+42.079805,-094.996653
19,027,960300,6293,+42.076450,-094.862129
19,027,960400,3960,+42.059990,-094.868185
19,027,960500,1951,+41.885752,-094.711127
19,027,960600,2330,+41.908838,-095.026182
19,029,190100,2610,+41.435303,-094.867545
19,029,190200,2436,+41.253884,-095.096215
19,029,190300,1580,+41.271348,-094.849012
19,029,190400,4222,+41.397519,-095.002149
19,029,190500,3108,+41.400520,-095.017327
19,031,450100,2907,+41.870350,-090.999848
19,031,450200,3733,+41.873520,-091.248694
19,031,450300,3459,+41.772310,-091.127314
19,031,450400,2976,+41.642377,-090.930835
19,031,450500,5424,+41.672196,-091.254306
19,033,950102,4689,+43.164605,-093.195756
19,033,950200,6296,+43.149292,-093.229994
19,033,950300,4861,+43.140247,-093.209855
19,033,950402,4130,+43.142960,-093.194520
19,033,950600,2175,+43.179463,-093.133075
19,033,950700,4031,+43.136151,-093.369243
19,033,950800,5002,+43.147843,-093.409020
19,033,950900,1582,+43.090369,-093.378385
19,033,951000,2864,+42.962795,-093.274009
19,033,951400,3784,+43.145852,-093.163080
19,033,951600,4737,+43.150850,-093.180833
19,035,080100,5655,+42.754694,-095.551827
19,035,080200,2498,+42.828117,-095.681158
19,035,080300,1707,+42.708200,-095.727679
19,035,080400,2212,+42.678151,-095.500042
19,037,070100,3335,+43.112833,-092.380353
19,037,070200,2499,+42.953414,-092.510276
19,037,070300,2778,+42.996356,-092.193631
19,037,070400,3827,+43.058443,-092.313887
19,039,960100,4971,+41.032591,-093.765647
19,039,960200,2106,+41.049902,-093.677747
19,039,960300,2209,+41.033926,-093.915061
19,041,080100,2064,+43.085292,-095.041426
19,041,080200,5382,+43.145173,-095.137157
19,041,080300,6112,+43.142329,-095.158089
19,041,080400,3109,+43.094782,-095.279696
19,043,070100,3080,+43.002385,-091.229368
19,043,070200,3525,+43.033012,-091.441959
19,043,070300,3320,+42.863489,-091.361614
19,043,070400,2577,+42.789093,-091.109664
19,043,070500,2275,+42.700974,-091.189543
19,043,070600,3352,+42.706742,-091.499978
19,045,000100,3352,+41.845700,-090.193897
19,045,000200,2100,+41.827606,-090.208929
19,045,000300,5416,+41.837079,-090.204007
19,045,000400,3764,+41.832493,-090.237090
19,045,000500,4447,+41.853498,-090.205300
19,045,000600,3687,+41.866598,-090.191218
19,045,000700,4145,+41.882923,-090.186310
19,045,000800,5264,+41.789349,-090.277649
19,045,000900,6488,+41.822304,-090.536437
19,045,001000,4004,+41.831926,-090.729314
19,045,001100,2445,+41.972549,-090.704655
19,045,001200,4004,+41.947089,-090.357099
19,047,070100,1855,+42.088855,-095.204480
19,047,070200,2257,+42.152664,-095.443285
19,047,070300,2213,+41.983928,-095.540032
19,047,070400,8878,+42.017606,-095.347684
19,047,070500,1893,+41.914272,-095.246545
19,049,050100,4499,+41.764176,-093.863515
19,049,050200,3649,+41.712816,-093.989739
19,049,050300,4655,+41.841303,-094.092799
19,049,050400,3157,+41.839467,-094.106395
19,049,050500,2117,+41.727747,-094.172713
19,049,050600,2987,+41.557631,-094.164917
19,049,050700,4203,+41.611496,-094.024485
19,049,050803,5745,+41.630791,-093.840153
19,049,050805,5802,+41.615730,-093.823898
19,049,050807,6257,+41.607908,-093.853329
19,049,050809,5799,+41.590807,-093.847836
19,049,050811,8318,+41.576841,-093.804939
19,049,050812,1600,+41.536578,-093.844307
19,049,050901,3414,+41.608054,-093.880405
19,049,050902,3933,+41.541868,-093.969482
19,051,080100,4001,+40.763788,-092.343529
19,051,080200,4752,+40.766199,-092.476691
19,053,960100,2496,+40.750167,-093.725569
19,053,960200,3826,+40.666532,-093.924733
19,053,960300,2135,+40.740974,-093.747901
19,055,950100,3861,+42.538495,-091.249370
19,055,950200,3178,+42.562214,-091.476014
19,055,950300,5251,+42.489896,-091.454561
19,055,950400,5474,+42.389417,-091.355752
19,057,000200,3116,+40.819244,-091.107261
19,057,000300,3909,+40.816222,-091.128436
19,057,000400,4154,+40.805809,-091.115033
19,057,000500,4834,+40.795336,-091.113036
19,057,000600,4018,+40.785615,-091.105824
19,057,000700,2932,+40.792071,-091.131244
19,057,000800,3118,+40.820795,-091.159203
19,057,000900,3420,+40.834519,-091.128736
19,057,001000,4545,+40.959569,-091.121704
19,057,001100,3698,+40.901271,-091.238571
19,057,001200,2581,+40.809827,-091.256989
19,059,450200,2180,+43.408230,-095.285202
19,059,450500,5100,+43.418819,-095.104561
19,059,450800,3427,+43.320511,-095.117694
19,059,451000,2552,+43.426075,-095.068271
19,059,451100,3408,+43.376234,-095.144735
19,061,000100,3127,+42.503901,-090.667157
19,061,000300,2094,+42.523226,-090.657171
19,061,000400,3827,+42.528313,-090.669000
19,061,000500,3867,+42.517822,-090.671569
19,061,000600,3330,+42.510889,-090.680386
19,061,000701,3426,+42.503311,-090.678810
19,061,000702,3019,+42.496314,-090.677532
19,061,000801,4398,+42.482030,-090.674078
19,061,000802,3481,+42.479039,-090.701065
19,061,000900,3959,+42.498024,-090.695043
19,061,001101,3579,+42.518297,-090.711301
19,061,001102,6533,+42.523449,-090.706043
19,061,001201,3831,+42.504182,-090.708356
19,061,001202,1925,+42.504039,-090.720191
19,061,001204,2122,+42.507435,-090.747522
19,061,001205,4072,+42.504569,-090.731405
19,061,010101,1953,+42.454542,-090.680739
19,061,010103,2780,+42.543895,-090.677226
19,061,010104,4654,+42.505858,-090.763109
19,061,010105,3708,+42.420762,-090.671206
19,061,010201,5231,+42.476866,-090.823887
19,061,010202,4108,+42.451713,-090.962692
19,061,010300,3113,+42.341280,-090.893651
19,061,010400,3924,+42.460473,-091.058381
19,061,010500,4385,+42.480352,-091.117858
19,061,010600,3207,+42.596301,-090.803156
19,063,070100,1929,+43.367662,-094.495912
19,063,070200,1833,+43.384535,-094.752259
19,063,070300,3311,+43.403216,-094.823973
19,063,070400,3229,+43.407013,-094.840676
19,065,080100,2644,+42.961826,-091.807977
19,065,080200,3609,+42.803854,-091.744982
19,065,080300,2471,+42.733590,-091.964662
19,065,080400,3092,+42.683412,-091.913148
19,065,080500,3586,+42.670957,-091.910256
19,065,080600,2526,+42.988704,-091.679496
19,065,080700,2952,+42.967526,-091.963992
19,067,480100,2852,+43.104393,-092.680910
19,067,480200,2722,+43.136637,-092.960374
19,067,480300,2579,+43.003286,-092.864514
19,067,480400,3118,+43.073525,-092.671187
19,067,480500,5032,+43.061454,-092.673097
19,069,360100,3351,+42.781095,-093.175169
19,069,360200,4722,+42.744169,-093.207069
19,069,360300,2607,+42.741902,-093.384229
19,071,970100,2085,+40.742907,-095.492136
19,071,970200,2785,+40.809444,-095.655469
19,071,970300,2571,+40.685403,-095.694859
19,073,080100,2059,+42.035666,-094.229926
19,073,080200,2575,+42.016728,-094.362884
19,073,080300,2853,+42.010286,-094.394476
19,073,080500,1849,+42.071541,-094.528308
19,075,960100,4474,+42.400720,-092.609559
19,075,960200,2874,+42.461312,-092.834018
19,075,960300,2958,+42.358878,-092.775521
19,075,960400,2147,+42.258595,-092.884853
19,077,950100,4296,+41.736084,-094.378813
19,077,950200,2295,+41.689593,-094.583068
19,077,950300,4363,+41.593234,-094.403030
19,079,960100,1915,+42.469102,-093.716213
19,079,960200,3520,+42.311784,-093.608304
19,079,960300,3034,+42.464534,-093.812096
19,079,960400,5228,+42.463409,-093.832796
19,079,960500,1976,+42.283221,-093.855905
19,081,270100,3876,+43.111686,-093.596659
19,081,270200,2592,+43.083513,-093.633413
19,081,270300,2684,+43.117372,-093.801011
19,081,270400,2189,+43.036152,-093.864109
19,083,480100,2606,+42.507287,-093.069442
19,083,480200,2266,+42.520624,-093.250110
19,083,480300,3889,+42.523766,-093.277221
19,083,480400,2892,+42.421284,-093.385905
19,083,480500,2917,+42.284956,-093.189859
19,083,480600,2964,+42.361066,-093.097379
19,085,290100,2547,+41.830547,-095.761394
19,085,290200,3491,+41.725035,-095.796368
19,085,290300,3044,+41.642401,-095.820173
19,085,290400,3324,+41.562293,-095.889085
19,085,290500,2522,+41.561910,-095.746038
19,087,970100,4073,+41.121348,-091.554436
19,087,970200,3031,+40.917351,-091.624244
19,087,970300,4443,+40.970662,-091.557995
19,087,970400,4934,+40.960767,-091.542534
19,087,970500,3664,+40.919308,-091.412933
19,089,960100,3993,+43.374945,-092.114542
19,089,960200,2856,+43.369843,-092.187997
19,089,960300,2717,+43.333381,-092.447305
19,091,970100,2184,+42.785202,-094.102981
19,091,970200,1857,+42.779858,-094.338530
19,091,970300,2973,+42.720251,-094.210728
19,091,970400,2801,+42.723084,-094.226897
19,093,090100,2550,+42.493839,-095.529977
19,093,090200,2161,+42.324602,-095.509700
19,093,090300,2378,+42.342085,-095.472165
19,095,960100,3815,+41.781340,-091.923306
19,095,960200,4056,+41.791336,-092.107260
19,095,960300,3293,+41.606809,-092.172135
19,095,960400,5191,+41.636213,-091.989038
19,097,950100,2633,+42.162549,-090.783472
19,097,950200,3582,+42.220904,-090.584938
19,097,950300,3533,+42.065921,-090.328380
19,097,950400,3610,+42.243624,-090.441391
19,097,950500,4050,+42.064788,-090.674998
19,097,950600,2440,+42.069858,-090.657294
19,099,040100,3741,+41.746690,-092.926968
19,099,040200,3924,+41.780465,-093.207951
19,099,040300,2619,+41.705838,-093.069444
19,099,040400,5112,+41.699760,-093.029637
19,099,040500,5127,+41.697847,-093.046904
19,099,040600,2942,+41.692283,-093.064830
19,099,040700,5202,+41.633983,-093.245830
19,099,040800,5266,+41.584534,-093.078536
19,099,040900,2909,+41.591363,-092.855931
19,101,090100,3719,+41.027701,-091.865075
19,101,090200,3135,+41.019500,-092.076577
19,101,090300,5338,+41.003662,-091.975493
19,101,090400,4651,+41.008202,-091.956203
19,103,000100,6307,+41.677302,-091.523663
19,103,000200,2668,+41.676365,-091.572659
19,103,000301,9143,+41.702098,-091.593888
19,103,000302,5465,+41.684899,-091.591803
19,103,000400,6875,+41.653025,-091.585882
19,103,000500,7218,+41.648274,-091.563022
19,103,000600,3001,+41.652169,-091.549673
19,103,001100,3934,+41.665488,-091.529441
19,103,001200,1928,+41.660913,-091.512611
19,103,001300,3006,+41.661713,-091.491366
19,103,001400,4587,+41.649706,-091.491627
19,103,001500,2553,+41.652341,-091.510885
19,103,001600,7267,+41.656387,-091.526946
19,103,001700,2814,+41.647179,-091.520979
19,103,001801,4920,+41.628195,-091.502831
19,103,001802,3790,+41.635974,-091.520200
19,103,002100,3784,+41.662130,-091.534859
19,103,002300,4510,+41.664575,-091.547048
19,103,010100,6811,+41.776448,-091.494579
19,103,010200,4742,+41.828324,-091.667414
19,103,010301,10218,+41.738617,-091.655672
19,103,010302,11326,+41.737468,-091.586702
19,103,010400,6758,+41.589937,-091.635336
19,103,010500,7257,+41.603334,-091.458610
19,105,070100,4216,+42.216164,-091.151421
19,105,070300,4784,+42.110317,-091.283901
19,105,070400,4892,+42.055194,-091.261706
19,105,070500,2560,+42.041261,-091.006802
19,105,070600,4186,+42.239289,-091.191720
19,107,080100,2302,+41.367933,-092.002713
19,107,080200,2598,+41.426554,-092.270790
19,107,080300,2749,+41.329346,-092.229250
19,107,080400,2862,+41.195718,-092.174525
19,109,950100,2424,+43.386207,-094.197219
19,109,950200,2541,+43.106257,-094.069540
19,109,950300,2374,+43.244160,-094.278330
19,109,950400,2703,+43.067642,-094.240622
19,109,950500,3421,+43.070791,-094.221729
19,109,950600,2080,+43.035703,-094.338271
19,111,490100,3757,+40.631398,-091.350832
19,111,490200,5495,+40.628313,-091.324638
19,111,490300,2258,+40.712459,-091.301461
19,111,490400,2823,+40.731995,-091.485595
19,111,490500,3594,+40.624186,-091.552848
19,111,490600,3558,+40.483640,-091.454437
19,111,490700,4592,+40.420787,-091.394784
19,111,490800,2226,+40.403017,-091.402308
19,111,490900,2357,+40.400825,-091.380750
19,111,491000,2196,+40.400170,-091.394951
19,111,491100,3006,+40.636904,-091.325592
19,113,000100,12535,+42.043522,-091.570974
19,113,000201,5680,+42.042297,-091.680961
19,113,000203,7536,+42.052843,-091.621349
19,113,000205,3991,+42.048370,-091.718810
19,113,000206,7563,+42.062104,-091.658507
19,113,000207,5320,+42.040914,-091.652105
19,113,000300,5310,+42.039746,-091.612324
19,113,000400,5321,+42.041613,-091.588394
19,113,000500,6159,+42.022772,-091.589394
19,113,000600,3002,+42.023393,-091.609477
19,113,000700,2392,+42.018704,-091.636584
19,113,000800,4377,+42.019966,-091.656448
19,113,000901,5888,+42.023145,-091.681988
19,113,000902,6092,+42.013246,-091.698661
19,113,001001,4170,+41.985020,-091.728893
19,113,001002,3467,+41.970679,-091.746462
19,113,001003,6593,+41.967142,-091.729255
19,113,001101,4240,+41.983274,-091.700454
19,113,001102,3269,+41.995686,-091.702229
19,113,001200,1282,+41.984716,-091.683628
19,113,001300,3655,+42.000871,-091.658201
19,113,001400,3488,+42.009009,-091.645964
19,113,001500,2927,+42.001532,-091.624707
19,113,001600,5747,+41.983311,-091.617295
19,113,001700,6433,+41.983820,-091.644313
19,113,001800,3149,+41.996841,-091.644280
19,113,001900,2891,+41.986200,-091.656557
19,113,002200,1832,+41.971068,-091.676458
19,113,002300,4223,+41.974048,-091.699292
19,113,002400,3587,+41.964885,-091.701058
19,113,002500,2859,+41.960428,-091.678679
19,113,002600,2416,+41.960155,-091.658963
19,113,002700,1549,+41.974546,-091.653587
19,113,002800,4126,+41.970586,-091.622392
19,113,002900,4846,+41.949482,-091.664219
19,113,003001,9226,+41.945946,-091.733258
19,113,003002,7327,+41.920873,-091.649680
19,113,010100,2970,+42.257843,-091.550003
19,113,010200,4745,+42.207243,-091.777700
19,113,010300,3731,+42.174203,-091.563320
19,113,010400,2891,+42.048296,-091.438593
19,113,010500,3625,+42.018311,-091.535079
19,113,010600,5827,+42.032924,-091.761708
19,113,010700,5639,+41.899500,-091.680475
19,113,010800,7330,+41.920972,-091.412446
19,115,450100,3252,+41.275769,-091.199084
19,115,450200,3976,+41.267903,-091.376647
19,115,450300,4159,+41.146452,-091.196037
19,117,950100,2134,+41.019927,-093.214764
19,117,950200,2295,+41.027408,-093.413660
19,117,950300,1959,+41.020487,-093.315380
19,117,950400,2510,+41.016980,-093.302797
19,119,950100,2797,+43.373375,-095.969648
19,119,950200,3319,+43.416272,-096.166583
19,119,950300,5465,+43.372518,-096.377461
19,121,060100,6433,+41.404162,-093.952291
19,121,060200,5264,+41.335385,-094.017271
19,121,060300,3982,+41.270260,-094.012438
19,123,950100,3263,+41.306322,-092.503912
19,123,950200,3415,+41.437485,-092.714487
19,123,950300,3559,+41.255239,-092.694013
19,123,950400,3004,+41.302582,-092.634169
19,123,950500,3255,+41.284651,-092.632618
19,123,950600,3352,+41.302820,-092.651052
19,123,950700,2533,+41.289053,-092.649888
19,125,030100,7311,+41.414854,-093.103578
19,125,030200,6625,+41.412271,-092.912824
19,125,030300,3366,+41.401569,-092.920933
19,125,030401,4586,+41.322475,-093.118943
19,125,030402,3941,+41.321378,-093.070527
19,125,030500,2006,+41.320404,-093.098627
19,125,030600,2687,+41.233681,-093.234342
19,125,030700,2787,+41.246505,-092.948328
19,127,950100,2936,+42.116089,-092.911040
19,127,950200,3091,+42.051203,-093.151056
19,127,950300,3443,+41.939455,-093.057653
19,127,950400,3208,+41.961995,-092.821170
19,127,950500,4464,+42.053559,-092.901424
19,127,950600,4765,+42.045903,-092.918380
19,127,950700,4513,+42.052081,-092.932389
19,127,950800,6534,+42.026448,-092.932339
